"user_id","meta_value"
11663,"a:1:{s:8:""customer"";b:1;}"
12074,"a:1:{s:8:""customer"";b:1;}"
11904,"a:1:{s:8:""customer"";b:1;}"
11684,"a:1:{s:8:""customer"";b:1;}"
11969,"a:1:{s:8:""customer"";b:1;}"
12057,"a:1:{s:8:""customer"";b:1;}"
12286,"a:1:{s:8:""customer"";b:1;}"
11666,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
11667,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11668,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11669,"a:1:{s:8:""customer"";b:1;}"
11670,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11671,"a:1:{s:8:""customer"";b:1;}"
12512,"a:1:{s:8:""customer"";b:1;}"
12012,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11672,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11919,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11673,"a:1:{s:8:""customer"";b:1;}"
12384,"a:1:{s:8:""customer"";b:1;}"
11946,"a:1:{s:8:""customer"";b:1;}"
11674,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11748,"a:1:{s:8:""customer"";b:1;}"
11694,"a:1:{s:8:""customer"";b:1;}"
11688,"a:1:{s:8:""customer"";b:1;}"
11701,"a:1:{s:8:""customer"";b:1;}"
11897,"a:1:{s:8:""customer"";b:1;}"
11696,"a:1:{s:8:""customer"";b:1;}"
11675,"a:1:{s:8:""customer"";b:1;}"
11676,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11687,"a:1:{s:8:""customer"";b:1;}"
11710,"a:1:{s:8:""customer"";b:1;}"
11679,"a:1:{s:8:""customer"";b:1;}"
11681,"a:1:{s:8:""customer"";b:1;}"
12084,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11888,"a:1:{s:8:""customer"";b:1;}"
11682,"a:1:{s:8:""customer"";b:1;}"
11685,"a:1:{s:8:""customer"";b:1;}"
11686,"a:1:{s:8:""customer"";b:1;}"
11689,"a:1:{s:8:""customer"";b:1;}"
11690,"a:1:{s:8:""customer"";b:1;}"
11691,"a:1:{s:8:""customer"";b:1;}"
11692,"a:1:{s:8:""customer"";b:1;}"
11751,"a:1:{s:8:""customer"";b:1;}"
11699,"a:1:{s:8:""customer"";b:1;}"
11700,"a:1:{s:8:""customer"";b:1;}"
11707,"a:1:{s:8:""customer"";b:1;}"
11708,"a:1:{s:8:""customer"";b:1;}"
11766,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11750,"a:1:{s:8:""customer"";b:1;}"
11721,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11711,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11712,"a:1:{s:8:""customer"";b:1;}"
11713,"a:1:{s:8:""customer"";b:1;}"
11714,"a:1:{s:8:""customer"";b:1;}"
11717,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
11754,"a:1:{s:8:""customer"";b:1;}"
11887,"a:1:{s:8:""customer"";b:1;}"
11718,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
12721,"a:1:{s:8:""customer"";b:1;}"
11719,"a:1:{s:8:""customer"";b:1;}"
11820,"a:1:{s:8:""customer"";b:1;}"
11763,"a:1:{s:8:""customer"";b:1;}"
11722,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11723,"a:1:{s:8:""customer"";b:1;}"
11842,"a:1:{s:8:""customer"";b:1;}"
11724,"a:1:{s:8:""customer"";b:1;}"
11725,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
11726,"a:1:{s:8:""customer"";b:1;}"
11727,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11728,"a:1:{s:8:""customer"";b:1;}"
11729,"a:1:{s:8:""customer"";b:1;}"
11730,"a:1:{s:8:""customer"";b:1;}"
11731,"a:1:{s:8:""customer"";b:1;}"
11732,"a:1:{s:8:""customer"";b:1;}"
11855,"a:1:{s:8:""customer"";b:1;}"
11734,"a:1:{s:8:""customer"";b:1;}"
11735,"a:1:{s:8:""customer"";b:1;}"
11815,"a:1:{s:8:""customer"";b:1;}"
11736,"a:1:{s:8:""customer"";b:1;}"
12008,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11742,"a:1:{s:8:""customer"";b:1;}"
11739,"a:1:{s:8:""customer"";b:1;}"
11743,"a:1:{s:8:""customer"";b:1;}"
11744,"a:1:{s:8:""customer"";b:1;}"
12380,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:4:""zion"";b:1;}"
12156,"a:1:{s:8:""customer"";b:1;}"
11749,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
11893,"a:1:{s:8:""customer"";b:1;}"
11752,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11753,"a:1:{s:8:""customer"";b:1;}"
11755,"a:1:{s:8:""customer"";b:1;}"
11757,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11758,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11759,"a:1:{s:8:""customer"";b:1;}"
11760,"a:1:{s:8:""customer"";b:1;}"
11761,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11762,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12566,"a:1:{s:8:""customer"";b:1;}"
11765,"a:1:{s:8:""customer"";b:1;}"
11767,"a:1:{s:8:""customer"";b:1;}"
11839,"a:1:{s:8:""customer"";b:1;}"
11787,"a:1:{s:8:""customer"";b:1;}"
11778,"a:1:{s:8:""customer"";b:1;}"
12127,"a:1:{s:8:""customer"";b:1;}"
11768,"a:1:{s:8:""customer"";b:1;}"
11769,"a:1:{s:8:""customer"";b:1;}"
12170,"a:1:{s:8:""customer"";b:1;}"
11771,"a:1:{s:8:""customer"";b:1;}"
11772,"a:1:{s:8:""customer"";b:1;}"
11790,"a:1:{s:8:""customer"";b:1;}"
11774,"a:1:{s:8:""customer"";b:1;}"
11776,"a:1:{s:8:""customer"";b:1;}"
11777,"a:1:{s:8:""customer"";b:1;}"
11779,"a:1:{s:8:""customer"";b:1;}"
11780,"a:1:{s:8:""guardian"";b:1;}"
11781,"a:1:{s:8:""customer"";b:1;}"
11782,"a:1:{s:8:""customer"";b:1;}"
11786,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11869,"a:1:{s:8:""customer"";b:1;}"
11807,"a:1:{s:8:""customer"";b:1;}"
11791,"a:1:{s:8:""customer"";b:1;}"
11827,"a:1:{s:8:""customer"";b:1;}"
11792,"a:1:{s:8:""customer"";b:1;}"
11793,"a:1:{s:8:""customer"";b:1;}"
13146,"a:1:{s:8:""customer"";b:1;}"
11838,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11811,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11794,"a:1:{s:8:""customer"";b:1;}"
11795,"a:1:{s:8:""customer"";b:1;}"
11805,"a:1:{s:8:""customer"";b:1;}"
11798,"a:1:{s:8:""customer"";b:1;}"
11799,"a:1:{s:8:""customer"";b:1;}"
11803,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11802,"a:1:{s:8:""customer"";b:1;}"
11895,"a:1:{s:8:""customer"";b:1;}"
11885,"a:1:{s:8:""customer"";b:1;}"
11806,"a:1:{s:8:""customer"";b:1;}"
11878,"a:1:{s:8:""customer"";b:1;}"
12133,"a:1:{s:8:""customer"";b:1;}"
11831,"a:1:{s:8:""customer"";b:1;}"
11819,"a:1:{s:8:""customer"";b:1;}"
11808,"a:1:{s:8:""customer"";b:1;}"
11866,"a:1:{s:8:""customer"";b:1;}"
11809,"a:1:{s:8:""customer"";b:1;}"
11810,"a:1:{s:8:""customer"";b:1;}"
11822,"a:1:{s:8:""customer"";b:1;}"
12629,"a:1:{s:8:""customer"";b:1;}"
11812,"a:1:{s:8:""customer"";b:1;}"
11813,"a:1:{s:8:""customer"";b:1;}"
11814,"a:1:{s:8:""customer"";b:1;}"
12851,"a:1:{s:8:""customer"";b:1;}"
11816,"a:1:{s:8:""customer"";b:1;}"
11817,"a:1:{s:8:""customer"";b:1;}"
11850,"a:1:{s:8:""customer"";b:1;}"
11818,"a:1:{s:8:""customer"";b:1;}"
11823,"a:1:{s:8:""customer"";b:1;}"
11824,"a:1:{s:8:""customer"";b:1;}"
11832,"a:1:{s:8:""customer"";b:1;}"
11833,"a:1:{s:8:""customer"";b:1;}"
11834,"a:1:{s:8:""customer"";b:1;}"
11840,"a:1:{s:8:""customer"";b:1;}"
12102,"a:1:{s:8:""customer"";b:1;}"
11844,"a:1:{s:8:""customer"";b:1;}"
12487,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11852,"a:1:{s:8:""customer"";b:1;}"
11846,"a:1:{s:8:""customer"";b:1;}"
11845,"a:1:{s:8:""customer"";b:1;}"
11848,"a:1:{s:8:""customer"";b:1;}"
12749,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11853,"a:1:{s:8:""customer"";b:1;}"
11854,"a:1:{s:8:""customer"";b:1;}"
11863,"a:1:{s:8:""customer"";b:1;}"
11972,"a:1:{s:8:""customer"";b:1;}"
12197,"a:1:{s:8:""customer"";b:1;}"
11858,"a:1:{s:8:""customer"";b:1;}"
11948,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11928,"a:1:{s:8:""customer"";b:1;}"
11859,"a:1:{s:8:""customer"";b:1;}"
11860,"a:1:{s:8:""customer"";b:1;}"
11917,"a:1:{s:8:""customer"";b:1;}"
11868,"a:1:{s:8:""customer"";b:1;}"
11871,"a:1:{s:8:""customer"";b:1;}"
11872,"a:1:{s:8:""customer"";b:1;}"
11874,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11884,"a:1:{s:8:""customer"";b:1;}"
12292,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11875,"a:1:{s:8:""customer"";b:1;}"
11876,"a:1:{s:8:""customer"";b:1;}"
11877,"a:1:{s:8:""customer"";b:1;}"
11914,"a:1:{s:8:""customer"";b:1;}"
11879,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11881,"a:1:{s:8:""customer"";b:1;}"
11882,"a:1:{s:8:""customer"";b:1;}"
11883,"a:1:{s:8:""customer"";b:1;}"
11925,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11896,"a:1:{s:8:""customer"";b:1;}"
12077,"a:1:{s:8:""customer"";b:1;}"
12363,"a:1:{s:8:""customer"";b:1;}"
12250,"a:1:{s:8:""customer"";b:1;}"
12016,"a:1:{s:8:""customer"";b:1;}"
11913,"a:1:{s:8:""customer"";b:1;}"
12093,"a:1:{s:8:""customer"";b:1;}"
12240,"a:1:{s:8:""customer"";b:1;}"
12389,"a:1:{s:8:""customer"";b:1;}"
12063,"a:1:{s:8:""customer"";b:1;}"
11894,"a:1:{s:8:""customer"";b:1;}"
12602,"a:1:{s:8:""customer"";b:1;}"
11973,"a:1:{s:8:""customer"";b:1;}"
11891,"a:1:{s:8:""customer"";b:1;}"
11899,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12005,"a:1:{s:8:""customer"";b:1;}"
12771,"a:1:{s:8:""customer"";b:1;}"
11898,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12173,"a:1:{s:8:""customer"";b:1;}"
11900,"a:1:{s:8:""customer"";b:1;}"
12161,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12220,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12217,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
13101,"a:1:{s:8:""customer"";b:1;}"
12719,"a:1:{s:8:""customer"";b:1;}"
12209,"a:1:{s:8:""customer"";b:1;}"
12203,"a:1:{s:8:""customer"";b:1;}"
12037,"a:1:{s:8:""customer"";b:1;}"
11924,"a:1:{s:8:""customer"";b:1;}"
11916,"a:1:{s:8:""customer"";b:1;}"
11989,"a:1:{s:8:""customer"";b:1;}"
11931,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12430,"a:1:{s:8:""customer"";b:1;}"
11970,"a:1:{s:8:""customer"";b:1;}"
11932,"a:1:{s:8:""customer"";b:1;}"
11933,"a:1:{s:8:""customer"";b:1;}"
11934,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11935,"a:1:{s:8:""customer"";b:1;}"
11936,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12743,"a:1:{s:8:""customer"";b:1;}"
11937,"a:1:{s:8:""customer"";b:1;}"
12289,"a:1:{s:8:""customer"";b:1;}"
11938,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11939,"a:1:{s:8:""customer"";b:1;}"
11940,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11941,"a:1:{s:8:""customer"";b:1;}"
11942,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11943,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11944,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12601,"a:1:{s:8:""customer"";b:1;}"
12214,"a:1:{s:8:""customer"";b:1;}"
11949,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11986,"a:1:{s:8:""customer"";b:1;}"
12822,"a:1:{s:8:""customer"";b:1;}"
11981,"a:1:{s:8:""customer"";b:1;}"
11950,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12896,"a:1:{s:8:""customer"";b:1;}"
11951,"a:1:{s:8:""customer"";b:1;}"
11952,"a:1:{s:8:""customer"";b:1;}"
11980,"a:1:{s:8:""customer"";b:1;}"
11954,"a:1:{s:8:""customer"";b:1;}"
11955,"a:1:{s:8:""customer"";b:1;}"
11956,"a:1:{s:8:""customer"";b:1;}"
11957,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
13141,"a:1:{s:8:""customer"";b:1;}"
11979,"a:1:{s:8:""customer"";b:1;}"
11958,"a:1:{s:8:""customer"";b:1;}"
11959,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11978,"a:1:{s:8:""customer"";b:1;}"
11977,"a:1:{s:8:""customer"";b:1;}"
11976,"a:1:{s:8:""customer"";b:1;}"
12186,"a:1:{s:8:""customer"";b:1;}"
11960,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
13095,"a:1:{s:8:""customer"";b:1;}"
11985,"a:1:{s:8:""customer"";b:1;}"
11961,"a:1:{s:8:""customer"";b:1;}"
11962,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11963,"a:1:{s:8:""customer"";b:1;}"
11964,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12160,"a:3:{s:8:""customer"";b:1;s:13:""administrator"";b:1;s:8:""guardian"";b:1;}"
12169,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11971,"a:1:{s:8:""customer"";b:1;}"
11965,"a:1:{s:8:""customer"";b:1;}"
11966,"a:1:{s:8:""customer"";b:1;}"
11967,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11968,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12101,"a:1:{s:8:""customer"";b:1;}"
11984,"a:1:{s:8:""customer"";b:1;}"
12188,"a:1:{s:8:""customer"";b:1;}"
11987,"a:1:{s:8:""customer"";b:1;}"
11988,"a:1:{s:8:""customer"";b:1;}"
12048,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12039,"a:1:{s:8:""customer"";b:1;}"
11990,"a:1:{s:8:""customer"";b:1;}"
11991,"a:1:{s:8:""customer"";b:1;}"
11992,"a:1:{s:8:""customer"";b:1;}"
11994,"a:1:{s:8:""customer"";b:1;}"
12004,"a:1:{s:8:""customer"";b:1;}"
11996,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12212,"a:1:{s:8:""customer"";b:1;}"
11999,"a:1:{s:8:""customer"";b:1;}"
12000,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12001,"a:1:{s:8:""customer"";b:1;}"
12002,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12007,"a:1:{s:8:""customer"";b:1;}"
12009,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12109,"a:1:{s:8:""customer"";b:1;}"
12107,"a:1:{s:8:""customer"";b:1;}"
12340,"a:1:{s:8:""customer"";b:1;}"
12067,"a:1:{s:8:""customer"";b:1;}"
12115,"a:1:{s:8:""customer"";b:1;}"
12010,"a:1:{s:8:""customer"";b:1;}"
12189,"a:1:{s:8:""customer"";b:1;}"
12011,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
13116,"a:1:{s:8:""customer"";b:1;}"
12013,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12014,"a:1:{s:8:""customer"";b:1;}"
12079,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12204,"a:1:{s:8:""customer"";b:1;}"
12027,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12195,"a:1:{s:8:""customer"";b:1;}"
12017,"a:1:{s:8:""customer"";b:1;}"
12018,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12019,"a:1:{s:8:""customer"";b:1;}"
12020,"a:1:{s:8:""customer"";b:1;}"
12021,"a:1:{s:8:""customer"";b:1;}"
12022,"a:1:{s:8:""customer"";b:1;}"
12023,"a:1:{s:8:""customer"";b:1;}"
12024,"a:1:{s:8:""customer"";b:1;}"
12025,"a:1:{s:8:""customer"";b:1;}"
12180,"a:1:{s:8:""customer"";b:1;}"
12905,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12028,"a:1:{s:8:""customer"";b:1;}"
12029,"a:1:{s:8:""customer"";b:1;}"
12030,"a:1:{s:8:""customer"";b:1;}"
12031,"a:1:{s:8:""customer"";b:1;}"
12032,"a:1:{s:8:""customer"";b:1;}"
12033,"a:1:{s:8:""customer"";b:1;}"
12034,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12196,"a:1:{s:8:""customer"";b:1;}"
12036,"a:1:{s:8:""customer"";b:1;}"
12040,"a:1:{s:8:""customer"";b:1;}"
12094,"a:1:{s:8:""customer"";b:1;}"
12041,"a:1:{s:8:""customer"";b:1;}"
12049,"a:1:{s:8:""customer"";b:1;}"
12042,"a:1:{s:8:""customer"";b:1;}"
12069,"a:1:{s:8:""customer"";b:1;}"
12044,"a:1:{s:8:""customer"";b:1;}"
12045,"a:1:{s:8:""customer"";b:1;}"
12046,"a:1:{s:8:""customer"";b:1;}"
12050,"a:1:{s:8:""customer"";b:1;}"
12061,"a:1:{s:8:""customer"";b:1;}"
12051,"a:1:{s:8:""customer"";b:1;}"
12087,"a:1:{s:8:""customer"";b:1;}"
12193,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12052,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12053,"a:1:{s:8:""customer"";b:1;}"
12054,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12055,"a:1:{s:8:""customer"";b:1;}"
12059,"a:1:{s:8:""customer"";b:1;}"
12062,"a:1:{s:8:""customer"";b:1;}"
12065,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12066,"a:1:{s:8:""customer"";b:1;}"
12070,"a:1:{s:8:""customer"";b:1;}"
12072,"a:1:{s:8:""customer"";b:1;}"
12073,"a:1:{s:8:""customer"";b:1;}"
12075,"a:1:{s:8:""customer"";b:1;}"
12080,"a:1:{s:8:""customer"";b:1;}"
12076,"a:1:{s:8:""customer"";b:1;}"
12583,"a:1:{s:8:""customer"";b:1;}"
12078,"a:1:{s:8:""customer"";b:1;}"
12108,"a:1:{s:8:""customer"";b:1;}"
12082,"a:1:{s:8:""customer"";b:1;}"
12085,"a:1:{s:8:""customer"";b:1;}"
12086,"a:1:{s:8:""customer"";b:1;}"
12501,"a:1:{s:8:""customer"";b:1;}"
12088,"a:1:{s:8:""customer"";b:1;}"
12877,"a:1:{s:8:""customer"";b:1;}"
12185,"a:2:{s:8:""customer"";b:1;s:13:""administrator"";b:1;}"
12089,"a:1:{s:8:""customer"";b:1;}"
12091,"a:1:{s:8:""customer"";b:1;}"
12092,"a:1:{s:8:""customer"";b:1;}"
12100,"a:1:{s:8:""customer"";b:1;}"
12095,"a:1:{s:8:""customer"";b:1;}"
12103,"a:1:{s:8:""customer"";b:1;}"
12136,"a:1:{s:8:""customer"";b:1;}"
12096,"a:1:{s:8:""customer"";b:1;}"
12097,"a:1:{s:8:""customer"";b:1;}"
12098,"a:1:{s:8:""customer"";b:1;}"
12099,"a:1:{s:8:""customer"";b:1;}"
12110,"a:1:{s:8:""customer"";b:1;}"
12104,"a:1:{s:8:""customer"";b:1;}"
12242,"a:1:{s:8:""customer"";b:1;}"
12105,"a:1:{s:8:""customer"";b:1;}"
12106,"a:1:{s:8:""customer"";b:1;}"
12113,"a:1:{s:8:""customer"";b:1;}"
12114,"a:1:{s:8:""customer"";b:1;}"
12135,"a:1:{s:8:""customer"";b:1;}"
12116,"a:1:{s:8:""customer"";b:1;}"
12117,"a:1:{s:8:""customer"";b:1;}"
12118,"a:1:{s:8:""customer"";b:1;}"
12119,"a:1:{s:8:""customer"";b:1;}"
12368,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12345,"a:1:{s:8:""customer"";b:1;}"
12120,"a:1:{s:8:""customer"";b:1;}"
12121,"a:1:{s:8:""customer"";b:1;}"
12122,"a:1:{s:8:""customer"";b:1;}"
12123,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12124,"a:1:{s:8:""customer"";b:1;}"
12125,"a:1:{s:8:""customer"";b:1;}"
12126,"a:1:{s:8:""customer"";b:1;}"
12128,"a:1:{s:8:""customer"";b:1;}"
12129,"a:1:{s:8:""customer"";b:1;}"
12130,"a:1:{s:8:""customer"";b:1;}"
12134,"a:1:{s:8:""customer"";b:1;}"
12131,"a:1:{s:8:""customer"";b:1;}"
12187,"a:1:{s:8:""customer"";b:1;}"
12137,"a:1:{s:8:""customer"";b:1;}"
12164,"a:1:{s:8:""customer"";b:1;}"
12139,"a:1:{s:8:""customer"";b:1;}"
12140,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
13021,"a:1:{s:8:""customer"";b:1;}"
12148,"a:1:{s:8:""customer"";b:1;}"
12141,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12210,"a:1:{s:8:""customer"";b:1;}"
12174,"a:1:{s:8:""customer"";b:1;}"
12159,"a:1:{s:8:""customer"";b:1;}"
12143,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12144,"a:1:{s:8:""customer"";b:1;}"
12145,"a:1:{s:8:""customer"";b:1;}"
12499,"a:1:{s:8:""customer"";b:1;}"
12146,"a:1:{s:8:""customer"";b:1;}"
12147,"a:1:{s:8:""customer"";b:1;}"
12202,"a:1:{s:8:""customer"";b:1;}"
12176,"a:1:{s:8:""customer"";b:1;}"
12149,"a:1:{s:8:""customer"";b:1;}"
12150,"a:1:{s:8:""customer"";b:1;}"
12151,"a:1:{s:8:""customer"";b:1;}"
12152,"a:1:{s:8:""customer"";b:1;}"
12153,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12154,"a:1:{s:8:""customer"";b:1;}"
12485,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12155,"a:1:{s:8:""customer"";b:1;}"
12221,"a:1:{s:8:""customer"";b:1;}"
12157,"a:1:{s:8:""customer"";b:1;}"
12158,"a:1:{s:8:""customer"";b:1;}"
12486,"a:1:{s:8:""customer"";b:1;}"
12876,"a:1:{s:8:""customer"";b:1;}"
12162,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12165,"a:1:{s:8:""customer"";b:1;}"
12166,"a:1:{s:8:""customer"";b:1;}"
12167,"a:1:{s:8:""customer"";b:1;}"
12178,"a:1:{s:8:""customer"";b:1;}"
12168,"a:1:{s:8:""customer"";b:1;}"
12171,"a:1:{s:8:""customer"";b:1;}"
12172,"a:1:{s:8:""customer"";b:1;}"
12175,"a:1:{s:8:""customer"";b:1;}"
12213,"a:1:{s:8:""customer"";b:1;}"
12179,"a:1:{s:8:""customer"";b:1;}"
12222,"a:1:{s:8:""customer"";b:1;}"
12280,"a:1:{s:8:""customer"";b:1;}"
12520,"a:1:{s:8:""customer"";b:1;}"
12181,"a:1:{s:8:""customer"";b:1;}"
12182,"a:1:{s:8:""customer"";b:1;}"
12190,"a:1:{s:8:""customer"";b:1;}"
12199,"a:1:{s:8:""customer"";b:1;}"
12183,"a:1:{s:8:""customer"";b:1;}"
12184,"a:1:{s:8:""customer"";b:1;}"
12270,"a:1:{s:8:""customer"";b:1;}"
12820,"a:1:{s:8:""customer"";b:1;}"
12231,"a:1:{s:8:""customer"";b:1;}"
13113,"a:1:{s:8:""customer"";b:1;}"
12475,"a:1:{s:8:""customer"";b:1;}"
12535,"a:1:{s:8:""customer"";b:1;}"
12278,"a:1:{s:8:""customer"";b:1;}"
12191,"a:1:{s:8:""customer"";b:1;}"
12319,"a:1:{s:8:""customer"";b:1;}"
12198,"a:1:{s:8:""customer"";b:1;}"
12211,"a:1:{s:8:""customer"";b:1;}"
12505,"a:1:{s:8:""customer"";b:1;}"
12322,"a:1:{s:8:""customer"";b:1;}"
12981,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12274,"a:1:{s:8:""customer"";b:1;}"
12588,"a:1:{s:8:""customer"";b:1;}"
12208,"a:1:{s:8:""customer"";b:1;}"
12207,"a:1:{s:8:""customer"";b:1;}"
12216,"a:1:{s:8:""customer"";b:1;}"
12435,"a:1:{s:8:""customer"";b:1;}"
12206,"a:1:{s:8:""customer"";b:1;}"
12534,"a:1:{s:8:""customer"";b:1;}"
12747,"a:1:{s:8:""customer"";b:1;}"
12538,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12658,"a:1:{s:8:""customer"";b:1;}"
12215,"a:1:{s:8:""customer"";b:1;}"
13087,"a:1:{s:8:""customer"";b:1;}"
12279,"a:1:{s:8:""customer"";b:1;}"
12453,"a:1:{s:8:""customer"";b:1;}"
12218,"a:1:{s:8:""customer"";b:1;}"
12223,"a:1:{s:8:""customer"";b:1;}"
12225,"a:1:{s:8:""customer"";b:1;}"
12226,"a:1:{s:8:""customer"";b:1;}"
12227,"a:1:{s:8:""customer"";b:1;}"
12228,"a:1:{s:8:""customer"";b:1;}"
12283,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
12229,"a:1:{s:8:""customer"";b:1;}"
12232,"a:1:{s:8:""customer"";b:1;}"
12779,"a:1:{s:8:""customer"";b:1;}"
12235,"a:1:{s:8:""customer"";b:1;}"
12233,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
